UNIDAD;NEGOCIO;LINEA/PROCESO;Periodo Admon;FUENTE INFORMACIÓN;Suma de VALOR ANTES IVA
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/01;Ejecutado;40606677
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/01;Ppto;147248548
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/02;Ppto;89748369,97
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/03;Ppto;94021063,88
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/04;Ppto;87017512,32
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/05;Ppto;74383447,03
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/06;Ppto;59442630,82
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/07;Ppto;62349252,88
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/08;Ppto;55515244,06
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/09;Ppto;163503764,2
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/10;Ppto;57091573,14
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/11;Ppto;58363853,81
CENTRO DE SERVICIOS COMPARTIDOS;CENTRO DE SERVICIOS COMPARTIDOS;TRANSVERSALES TALENTO HUMANO;2023/12;Ppto;59769694,42
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/01;Ejecutado;527595
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/01;Ppto;3294467,174
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/02;Ppto;1866388,703
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/03;Ppto;14472455,84
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/04;Ppto;1625858,545
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/05;Ppto;1561993,832
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/06;Ppto;1970851,641
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/07;Ppto;3373246,881
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/08;Ppto;1734157,905
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/09;Ppto;743830,6998
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/10;Ppto;693223,2421
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/11;Ppto;637351,6047
CORPORATIVO;CORPORATIVO;APORTES Y APROPIACIONES;2023/12;Ppto;727369,1196
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/01;Ejecutado;6643546
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/01;Ppto;13902720,75
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/02;Ppto;17289757,93
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/03;Ppto;11997234
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/04;Ppto;15035771,72
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/05;Ppto;15236691,18
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/06;Ppto;10735465,92
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/07;Ppto;9234653,11
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/08;Ppto;7753326,653
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/09;Ppto;41072033,37
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/10;Ppto;8084356,75
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/11;Ppto;8583081,668
CORPORATIVO;CORPORATIVO;ASUNTOS CORPORATIVOS;2023/12;Ppto;8624584,494
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/01;Ejecutado;281246982
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/01;Ppto;514140931,8
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/02;Ppto;216438425,8
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/03;Ppto;495288776,3
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/04;Ppto;248999397,7
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/05;Ppto;254994655,5
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/06;Ppto;258778410,5
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/07;Ppto;317693569,9
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/08;Ppto;290446610,1
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/09;Ppto;353148448,7
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/10;Ppto;296045347,5
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/11;Ppto;301738380,7
CORPORATIVO;CORPORATIVO;CORPORATIVO;2023/12;Ppto;304695758,1
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/01;Ejecutado;8467839
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/01;Ppto;28547299,39
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/02;Ppto;13176712,6
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/03;Ppto;12448160,48
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/04;Ppto;13775166,62
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/05;Ppto;25543423,15
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/06;Ppto;10596581,41
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/07;Ppto;16341974,66
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/08;Ppto;10330277,59
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/09;Ppto;28150617,97
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/10;Ppto;10544178,81
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/11;Ppto;11581432,46
CORPORATIVO;CORPORATIVO;GESTIONAR AUDITORIAS CORPORATIVAS;2023/12;Ppto;10848770,17
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/01;Ejecutado;29634227
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/01;Ppto;40325456,46
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/02;Ppto;19481986,21
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/03;Ppto;24121626,14
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/04;Ppto;28560414,05
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/05;Ppto;43613329,59
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/06;Ppto;23346368,88
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/07;Ppto;33554292,14
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/08;Ppto;17897116,02
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/09;Ppto;63751717,14
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/10;Ppto;18043775,97
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/11;Ppto;27480482,45
CORPORATIVO;CORPORATIVO;GESTIONAR EL RIESGO CORPORATIVO;2023/12;Ppto;18993289,34
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/01;Ejecutado;396434271
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/01;Ppto;893495363,7
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/02;Ppto;277869930,7
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/03;Ppto;581817122,8
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/04;Ppto;404517643
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/05;Ppto;391380696,9
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/06;Ppto;458738582,1
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/07;Ppto;346716044,5
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/08;Ppto;410090811,2
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/09;Ppto;449841899,4
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/10;Ppto;416593665,2
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/11;Ppto;428930293,2
CORPORATIVO;CORPORATIVO;OTROS COMPENSAR;2023/12;Ppto;423463313,3
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/01;Ejecutado;134539690
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/01;Ppto;73839761,36
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/02;Ppto;89245938,97
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/03;Ppto;65148653,91
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/04;Ppto;137038438,5
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/05;Ppto;104357352,7
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/06;Ppto;103291039,4
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/07;Ppto;156763084,7
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/08;Ppto;201652538
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/09;Ppto;530990194,1
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/10;Ppto;230451877,4
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/11;Ppto;425574553,4
CORPORATIVO;CORPORATIVO;PLANEACION Y CONTROL CORPORATIVO;2023/12;Ppto;271977428,6
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/01;Ejecutado;16307473
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/01;Ppto;276463519
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/02;Ppto;128860670
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/03;Ppto;104898696
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/04;Ppto;95000000
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/05;Ppto;379948696
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/06;Ppto;687198696
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/07;Ppto;1688610000
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/08;Ppto;1068700000
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/09;Ppto;1321150000
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/10;Ppto;860840000
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/11;Ppto;577510000
CORPORATIVO;CORPORATIVO;PROYECTOS DE TECNOLOGIA;2023/12;Ppto;2647290000
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/01;Ejecutado;123291622
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/01;Ppto;739745106,4
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/02;Ppto;60338738,65
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/03;Ppto;104523833,8
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/04;Ppto;125176836,7
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/05;Ppto;133357724
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/06;Ppto;267673521,2
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/07;Ppto;110101714,1
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/08;Ppto;154209059,6
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/09;Ppto;348593983
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/10;Ppto;148589185,6
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/11;Ppto;149862060,5
CORPORATIVO;GERENCIA DE CLIENTE;ACOMPAÑAMIENTO CON EL CLIENTE;2023/12;Ppto;146554478,7
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/01;Ejecutado;17620539
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/01;Ppto;47054929,89
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/02;Ppto;17596204,39
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/03;Ppto;19929704,73
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/04;Ppto;26672412,19
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/05;Ppto;25968350,3
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/06;Ppto;30007240,5
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/07;Ppto;50857360,56
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/08;Ppto;53566499,28
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/09;Ppto;78291645,25
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/10;Ppto;52783274,61
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/11;Ppto;56630194,28
CORPORATIVO;GERENCIA DE CLIENTE;ADMINISTRACIÓN CLIENTE;2023/12;Ppto;56790675,91
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/01;Ejecutado;826091939
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/01;Ppto;1444906040
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/02;Ppto;1107848678
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/03;Ppto;1708837407
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/04;Ppto;1440821674
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/05;Ppto;1448670187
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/06;Ppto;1549596618
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/07;Ppto;1428369690
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/08;Ppto;1384572640
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/09;Ppto;1794451982
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/10;Ppto;1799169131
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/11;Ppto;1725407148
CORPORATIVO;GERENCIA DE CLIENTE;CANALES DE ATENCIÓN;2023/12;Ppto;1680738850
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/01;Ejecutado;178942774
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/01;Ppto;1017889412
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/02;Ppto;33122348,85
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/03;Ppto;80874769,82
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/04;Ppto;57146777,13
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/05;Ppto;67501865,94
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/06;Ppto;274799322,4
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/07;Ppto;73892167,71
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/08;Ppto;148721987,8
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/09;Ppto;156053851,8
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/10;Ppto;136398861,2
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/11;Ppto;133435850,5
CORPORATIVO;GERENCIA DE CLIENTE;CENTRO DE EXPERIENCIA;2023/12;Ppto;129417615,5
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/01;Ejecutado;17056063
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/01;Ppto;21599317,15
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/02;Ppto;11801491,18
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/03;Ppto;17773697,23
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/04;Ppto;19858567,47
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/05;Ppto;13026481,37
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/06;Ppto;24170694,66
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/07;Ppto;19677659,2
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/08;Ppto;29470668,78
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/09;Ppto;53580947,98
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/10;Ppto;34129492,86
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/11;Ppto;38541479,46
CORPORATIVO;GERENCIA DE CLIENTE;CONOCIMIENTO DEL CLIENTE;2023/12;Ppto;41517977,49
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/01;Ejecutado;28170984
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/01;Ppto;100510231,1
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/02;Ppto;14857849,81
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/03;Ppto;26214504,97
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/04;Ppto;33186023,4
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/05;Ppto;32784281,86
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/06;Ppto;37882856,96
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/07;Ppto;18086524,78
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/08;Ppto;26868244,2
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/09;Ppto;89612756,18
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/10;Ppto;26632637,54
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/11;Ppto;38949048,83
CORPORATIVO;GERENCIA DE CLIENTE;VENTA INTEGRAL;2023/12;Ppto;27100087,1
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/01;Ejecutado;57628128
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/01;Ppto;82866522,6
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/02;Ppto;49078862,9
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/03;Ppto;58102612,49
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/04;Ppto;96480181,3
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/05;Ppto;85076079,29
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/06;Ppto;76986670,08
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/07;Ppto;68373776,34
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/08;Ppto;105454968,6
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/09;Ppto;470945442
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/10;Ppto;116166530,9
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/11;Ppto;127607993,9
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;ADMINISTRACIÓN FINANCIAMIENTO Y ALIANZAS;2023/12;Ppto;133847797,3
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;PROYECTOS DE TECNOLOGIA;2023/01;Ejecutado;4182609
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;PROYECTOS DE TECNOLOGIA;2023/06;Ppto;287000000
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;PROYECTOS DE TECNOLOGIA;2023/07;Ppto;300000000
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;PROYECTOS DE TECNOLOGIA;2023/08;Ppto;150000000
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;PROYECTOS DE TECNOLOGIA;2023/09;Ppto;650000000
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;PROYECTOS DE TECNOLOGIA;2023/10;Ppto;365000000
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;PROYECTOS DE TECNOLOGIA;2023/11;Ppto;814400000
FINANCIAMIENTO Y ALIANZAS;ADMON FINANCIAMIENTO;PROYECTOS DE TECNOLOGIA;2023/12;Ppto;1436790000
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/01;Ejecutado;30637543
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/01;Ppto;20026290,01
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/02;Ppto;26351580,79
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/03;Ppto;25523144,07
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/04;Ppto;26161622,51
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/05;Ppto;28810805,62
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/06;Ppto;25330930,06
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/07;Ppto;37159107,6
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/08;Ppto;24502295,1
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/09;Ppto;43113358,36
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/10;Ppto;27393481,99
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/11;Ppto;27918927,79
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;CONVENIOS Y ALIANZAS;2023/12;Ppto;28514842,85
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/01;Ppto;43919849,47
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/02;Ppto;47528037,73
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/03;Ppto;48169707,44
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/04;Ppto;140246995,8
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/05;Ppto;80136314,61
